obstereo	obEZ	Structure of obSMILES [idcode]	obSMILES	obInChi	obInChiKey	dwSmiles	diff_smiles	dwInChI	diff_InChi	dwInChI-Key	diff_InChiKey	
1	1	fg`q@GVrUi{`bNQFQQQJJVJJJYQYUKQ`hu`Hb`dbhjjXHTTKH	Clc1c(c(Cl)ccc1)[C@H](c1c(c(O)ccc1CCCC(=O)O)CO)/C(=N\OCC)/O	InChI=1S/C21H23Cl2NO6/c1-2-30-24-21(29)20(19-14(22)6-4-7-15(19)23)18-12(5-3-8-17(27)28)9-10-16(26)13(18)11-25/h4,6-7,9-10,20,25-26H,2-3,5,8,11H2,1H3,(H,24,29)(H,27,28)/t20-/m0/s1	ACXUXNNVFGWGCA-FQEVSTJZSA-N	CCO/N=C(\[C@@H](c1c(CO)c(O)ccc1CCCC(O)=O)c(c(Cl)ccc1)c1Cl)/O	0	InChI=1S/C21H23Cl2NO6/c1-2-30-24-21(29)20(19-14(22)6-4-7-15(19)23)18-12(5-3-8-17(27)28)9-10-16(26)13(18)11-25/h4,6-7,9-10,20,25-26H,2-3,5,8,11H2,1H3,(H,24,29)(H,27,28)/t20-/m0/s1	1	ACXUXNNVFGWGCA-FQEVSTJZSA-N	1	
0	0	fasaR@@j}EOPRFQQQJIIIJZIiIgIF`@@hifjd@@@	Fc1c2c(c(c(c1)OCCCCC=O)C(=O)N)ccc(c2)C(=O)O	InChI=1S/C17H16FNO5/c18-13-9-14(24-7-3-1-2-6-20)15(16(19)21)11-5-4-10(17(22)23)8-12(11)13/h4-6,8-9H,1-3,7H2,(H2,19,21)(H,22,23)	XKOFSLZXCMVNDX-UHFFFAOYSA-N	NC(c(c(c(c(F)c1)c2)ccc2C(O)=O)c1OCCCCC=O)=O	0	InChI=1S/C17H16FNO5/c18-13-9-14(24-7-3-1-2-6-20)15(16(19)21)11-5-4-10(17(22)23)8-12(11)13/h4-6,8-9H,1-3,7H2,(H2,19,21)(H,22,23)	1	XKOFSLZXCMVNDX-UHFFFAOYSA-N	1	
3	0	fmoA@@@YEEDhdeEEDXdllsaduGu]UPTD@A@DPFHIBY@@	O[C@@H]1[C@H](c2c([C@H](C1)c1ccccc1)cccc2C)Cc1c(cccc1)CC	InChI=1S/C26H28O/c1-3-19-11-7-8-14-21(19)16-24-25(27)17-23(20-12-5-4-6-13-20)22-15-9-10-18(2)26(22)24/h4-15,23-25,27H,3,16-17H2,1-2H3/t23-,24-,25+/m1/s1	QLOSTBFAMGGWFK-SDHSZQHLSA-N	CCc1c(C[C@H]([C@H](C[C@@H]2c3ccccc3)O)c3c2cccc3C)cccc1	0	InChI=1S/C26H28O/c1-3-19-11-7-8-14-21(19)16-24-25(27)17-23(20-12-5-4-6-13-20)22-15-9-10-18(2)26(22)24/h4-15,23-25,27H,3,16-17H2,1-2H3/t23-,24+,25-/m0/s1	0	QLOSTBFAMGGWFK-GVAUOCQISA-N	0	
0	0	flu@`@@QRfUYyy{bk^Bf``@@@`@@@	O(c1ccccc1)Cc1c2c(c(O)ccc2)ccc1	InChI=1S/C17H14O2/c18-17-11-5-9-15-13(6-4-10-16(15)17)12-19-14-7-2-1-3-8-14/h1-11,18H,12H2	BJZUQIKLILBPQV-UHFFFAOYSA-N	Oc1c(cccc2COc3ccccc3)c2ccc1	0	InChI=1S/C17H14O2/c18-17-11-5-9-15-13(6-4-10-16(15)17)12-19-14-7-2-1-3-8-14/h1-11,18H,12H2	1	BJZUQIKLILBPQV-UHFFFAOYSA-N	1	
0	1	facap@F@PKTTmrJZJJIQ[IQHzRLtDQQULtpBBX	O=C(O)c1c(NCC(=O)O)c(O)c(cc1OCCC)/C=C/C(=O)C	InChI=1S/C16H19NO7/c1-3-6-24-11-7-10(5-4-9(2)18)15(21)14(13(11)16(22)23)17-8-12(19)20/h4-5,7,17,21H,3,6,8H2,1-2H3,(H,19,20)(H,22,23)/b5-4+	XAWVYWHQILPOLD-SNAWJCMRSA-N	CCCOc(c(C(O)=O)c1NCC(O)=O)cc(/C=C/C(C)=O)c1O	0	InChI=1S/C16H19NO7/c1-3-6-24-11-7-10(5-4-9(2)18)15(21)14(13(11)16(22)23)17-8-12(19)20/h4-5,7,17,21H,3,6,8H2,1-2H3,(H,19,20)(H,22,23)	0	XAWVYWHQILPOLD-UHFFFAOYSA-N	0	
1	0	fegab@DBrtDPds\r|{v{]ipXyKSPL@@EMUAPj`@	ClC(=C)N(c1ccccc1)C(=O)c1cc2c(cc1)oc(c2)[C@H](O)C(C)C	InChI=1S/C21H20ClNO3/c1-13(2)20(24)19-12-16-11-15(9-10-18(16)26-19)21(25)23(14(3)22)17-7-5-4-6-8-17/h4-13,20,24H,3H2,1-2H3/t20-/m1/s1	ICOHXYLYISGWJU-HXUWFJFHSA-N	CC(C)[C@H](c1cc(cc(cc2)C(N(C(Cl)=C)c3ccccc3)=O)c2[o]1)O	0	InChI=1S/C21H20ClNO3/c1-13(2)20(24)19-12-16-11-15(9-10-18(16)26-19)21(25)23(14(3)22)17-7-5-4-6-8-17/h4-13,20,24H,3H2,1-2H3/t20-/m1/s1	1	ICOHXYLYISGWJU-HXUWFJFHSA-N	1	
1	1	fco@P@@HLmInWeYvYU_}VjOlvfh@b`hJF`h^dLP	O=C(O)/C(=C/C)/Cc1cc(O)c(c(c1)c1ccc(cc1)OC)[C@H]1CC=CCC1	InChI=1S/C24H26O4/c1-3-17(24(26)27)13-16-14-21(18-9-11-20(28-2)12-10-18)23(22(25)15-16)19-7-5-4-6-8-19/h3-5,9-12,14-15,19,25H,6-8,13H2,1-2H3,(H,26,27)/b17-3+/t19-/m0/s1	ZHJAXUBPWJPAGK-XOMRCUKUSA-N	C/C=C(\Cc1cc(O)c([C@H]2CC=CCC2)c(-c(cc2)ccc2OC)c1)/C(O)=O	0	InChI=1S/C24H26O4/c1-3-17(24(26)27)13-16-14-21(18-9-11-20(28-2)12-10-18)23(22(25)15-16)19-7-5-4-6-8-19/h3-5,9-12,14-15,19,25H,6-8,13H2,1-2H3,(H,26,27)/t19-/m0/s1	0	ZHJAXUBPWJPAGK-IBGZPJMESA-N	0	
2	0	feo@`@@]RYeeUYWwYYrQgART\xBBjZjjB@dDRbh@	Oc1c2c(c3c(c1)[C@@H](C=CC3)CC)C=C1[C@H](C2)Cc2c(C1)cccc2O	InChI=1S/C24H24O2/c1-2-14-5-3-7-18-19(14)13-24(26)22-12-17-10-20-15(6-4-8-23(20)25)9-16(17)11-21(18)22/h3-6,8,11,13-14,17,25-26H,2,7,9-10,12H2,1H3/t14-,17+/m1/s1	WCCXXGPPLUWAEA-PBHICJAKSA-N	CC[C@H]1c2cc(O)c(C[C@H](Cc3c(C4)cccc3O)C4=C3)c3c2CC=C1	0	InChI=1S/C24H24O2/c1-2-14-5-3-7-18-19(14)13-24(26)22-12-17-10-20-15(6-4-8-23(20)25)9-16(17)11-21(18)22/h3-6,8,11,13-14,17,25-26H,2,7,9-10,12H2,1H3/t14-,17-/m1/s1	0	WCCXXGPPLUWAEA-RHSMWYFYSA-N	0	
1	0	fi{a`@F`tGIEEDdeMLdedh\TDYUj@@BBjjjhHY`@	o1c2c(c3c1ccc(c3CCC)CC)c(OC[C@@H](NC)C)c(cc2)O	InChI=1S/C21H27NO3/c1-5-7-15-14(6-2)8-10-17-19(15)20-18(25-17)11-9-16(23)21(20)24-12-13(3)22-4/h8-11,13,22-23H,5-7,12H2,1-4H3/t13-/m0/s1	XWTHIZXZFGNPEY-ZDUSSCGKSA-N	CCCc1c(CC)ccc2c1c(c(OC[C@H](C)NC)c(cc1)O)c1[o]2	0	InChI=1S/C21H27NO3/c1-5-7-15-14(6-2)8-10-17-19(15)20-18(25-17)11-9-16(23)21(20)24-12-13(3)22-4/h8-11,13,22-23H,5-7,12H2,1-4H3/t13-/m0/s1	1	XWTHIZXZFGNPEY-ZDUSSCGKSA-N	1	
3	0	fco`p@L@QXluyEDdidhdmDdeCieF|FkVjfijjBBfhLJahy@@	O=C(OCC)NC1=CC2=C[C@H](c3c([C@@H]2[C@H](C1)O)ccc(c3C)C(=O)OC)CO	InChI=1S/C21H25NO6/c1-4-28-21(26)22-14-8-12-7-13(10-23)18-11(2)15(20(25)27-3)5-6-16(18)19(12)17(24)9-14/h5-8,13,17,19,23-24H,4,9-10H2,1-3H3,(H,22,26)/t13-,17-,19+/m0/s1	YLNQIGNVCZOJLF-SOVGHPHASA-N	CCOC(NC(C[C@@H]([C@H]12)O)=CC2=C[C@@H](CO)c2c1ccc(C(OC)=O)c2C)=O	0	InChI=1S/C21H25NO6/c1-4-28-21(26)22-14-8-12-7-13(10-23)18-11(2)15(20(25)27-3)5-6-16(18)19(12)17(24)9-14/h5-8,13,17,19,23-24H,4,9-10H2,1-3H3,(H,22,26)/t13-,17+,19-/m0/s1	0	YLNQIGNVCZOJLF-IRWQIABSSA-N	0	
0	0	fmgQr@EQBgIVsVBHrJJIQZKJZIQjYQ`gQ`HbBBbZZX@PYP@	Clc1c(c(c2nc(O)nc(c2C(=O)OC(=O)CC(=O)O)O)c(cc1)C)CC	InChI=1S/C17H15ClN2O7/c1-3-8-9(18)5-4-7(2)12(8)14-13(15(24)20-17(26)19-14)16(25)27-11(23)6-10(21)22/h4-5H,3,6H2,1-2H3,(H,21,22)(H2,19,20,24,26)	LMVACBQBVYHRAM-UHFFFAOYSA-N	CCc(c(-c1nc(O)nc(O)c1C(OC(CC(O)=O)=O)=O)c(C)cc1)c1Cl	0	InChI=1S/C17H15ClN2O7/c1-3-8-9(18)5-4-7(2)12(8)14-13(15(24)20-17(26)19-14)16(25)27-11(23)6-10(21)22/h4-5H,3,6H2,1-2H3,(H,21,22)(H2,19,20,24,26)	1	LMVACBQBVYHRAM-UHFFFAOYSA-N	1	
1	1	fm{`h@@`PsUlu{MZS\roOZlw|ISPPPtuUMSDHjEd	O=C(O)c1c(OC(=O)/C(=C\NC(=O)CC(=O)O)/C[C@H](O)CO)cc(cc1)O	InChI=1S/C16H17NO10/c18-7-10(20)3-8(6-17-13(21)5-14(22)23)16(26)27-12-4-9(19)1-2-11(12)15(24)25/h1-2,4,6,10,18-20H,3,5,7H2,(H,17,21)(H,22,23)(H,24,25)/b8-6-/t10-/m0/s1	QKFSPEYLBQHUAF-ZEBCKKTISA-N	OC[C@H](C/C(/C(Oc(cc(cc1)O)c1C(O)=O)=O)=C/NC(CC(O)=O)=O)O	0	InChI=1S/C16H17NO10/c18-7-10(20)3-8(6-17-13(21)5-14(22)23)16(26)27-12-4-9(19)1-2-11(12)15(24)25/h1-2,4,6,10,18-20H,3,5,7H2,(H,17,21)(H,22,23)(H,24,25)/t10-/m0/s1	0	QKFSPEYLBQHUAF-JTQLQIEISA-N	0	
1	0	elZPF@@@DJFih\bfTtbbbTRbRbtVVuRbzrJv~ZfjBX`Jb`jJbHFH@@	O=C(O)CC(=O)[C@@](c1c(c(OC)ccc1)CCCCC)(C1=CCc2c1c(O)cc(c2)O)CCCC	InChI=1S/C29H36O6/c1-4-6-8-10-21-22(11-9-12-25(21)35-3)29(15-7-5-2,26(32)18-27(33)34)23-14-13-19-16-20(30)17-24(31)28(19)23/h9,11-12,14,16-17,30-31H,4-8,10,13,15,18H2,1-3H3,(H,33,34)/t29-/m0/s1	JCORBQAUHVPCAW-LJAQVGFWSA-N	CCCCCc1c([C@](CCCC)(C(CC(O)=O)=O)C2=CCc3cc(O)cc(O)c23)cccc1OC	0	InChI=1S/C29H36O6/c1-4-6-8-10-21-22(11-9-12-25(21)35-3)29(15-7-5-2,26(32)18-27(33)34)23-14-13-19-16-20(30)17-24(31)28(19)23/h9,11-12,14,16-17,30-31H,4-8,10,13,15,18H2,1-3H3,(H,33,34)/t29-/m0/s1	1	JCORBQAUHVPCAW-LJAQVGFWSA-N	1	
2	1	e`\VD@@IEODio`ADinVWyWeVyWuCHlnecgjhFBFjh`hjlAP``T`XP	O([C@@H](c1c(O)nc(nc1)N)/C=C\C1=C[C@@H](NC)c2c(C1)c1c(cc2NC#N)CC=CC1)C	InChI=1S/C24H26N6O2/c1-27-19-10-14(7-8-21(32-2)18-12-28-24(26)30-23(18)31)9-17-16-6-4-3-5-15(16)11-20(22(17)19)29-13-25/h3-4,7-8,10-12,19,21,27,29H,5-6,9H2,1-2H3,(H3,26,28,30,31)/b8-7-/t19-,21-/m1/s1	PFLPQEXOYPURAB-KFHCLJRTSA-N	CN[C@H](C=C(C1)/C=C\[C@H](c(cnc(N)n2)c2O)OC)c2c1c(CC=CC1)c1cc2NC#N	0	InChI=1S/C24H26N6O2/c1-27-19-10-14(7-8-21(32-2)18-12-28-24(26)30-23(18)31)9-17-16-6-4-3-5-15(16)11-20(22(17)19)29-13-25/h3-4,7-8,10-12,19,21,27,29H,5-6,9H2,1-2H3,(H3,26,28,30,31)/t19-,21-/m1/s1	0	PFLPQEXOYPURAB-TZIWHRDSSA-N	0	
1	0	fbmA@@@YHihdiedhYNJeiwjejj@JjBCH@	O(C1=CCC[C@H]2C1=CCc1c2cccc1C(C)(C)C)C	InChI=1S/C19H24O/c1-19(2,3)17-9-5-7-13-14-8-6-10-18(20-4)16(14)12-11-15(13)17/h5,7,9-10,12,14H,6,8,11H2,1-4H3/t14-/m1/s1	RHWDUOVODCCGEL-CQSZACIVSA-N	CC(C)(C)c1cccc2c1CC=C1C(OC)=CCC[C@@H]12	0	InChI=1S/C19H24O/c1-19(2,3)17-9-5-7-13-14-8-6-10-18(20-4)16(14)12-11-15(13)17/h5,7,9-10,12,14H,6,8,11H2,1-4H3/t14-/m1/s1	1	RHWDUOVODCCGEL-CQSZACIVSA-N	1	
0	0	fkiPDDZMxHBcv_TyEMDedhhdmMEBlipUoUZt@ERuURuSE@@@	O=C(N)c1ccc(cc1)Cc1[n+](c([nH]n1)n1c(O)cc(c1CCC(=O)O)O)CC	InChI=1S/C19H21N5O5/c1-2-23-15(9-11-3-5-12(6-4-11)18(20)29)21-22-19(23)24-13(7-8-17(27)28)14(25)10-16(24)26/h3-6,10H,2,7-9H2,1H3,(H5,20,25,26,27,28,29)/p+1	WNCKHKBAZXRYBZ-UHFFFAOYSA-O	CC[n+](c(Cc(cc1)ccc1C(N)=O)n[nH]1)c1-[n]1c(O)cc(O)c1CCC(O)=O	0	InChI=1S/C19H21N5O5/c1-2-23-15(9-11-3-5-12(6-4-11)18(20)29)21-22-19(23)24-13(7-8-17(27)28)14(25)10-16(24)26/h3-6,10H,2,7-9H2,1H3,(H5,20,25,26,27,28,29)/p+1	1	WNCKHKBAZXRYBZ-UHFFFAOYSA-O	1	
1	2	fasAP@@HCenQSQISJJYZZES`mVZ@@BIjfhHUbGVX	O=C(O)c1cc2c(cc1)c(c(cc2/C=C(/C(=C/[C@@H](O)C)/O)\C)O)C	InChI=1S/C19H20O5/c1-10(17(21)7-11(2)20)6-14-9-18(22)12(3)15-5-4-13(19(23)24)8-16(14)15/h4-9,11,20-22H,1-3H3,(H,23,24)/b10-6+,17-7-/t11-/m0/s1	HGRJARVCBKSRRV-KNHGFQFDSA-N	C[C@@H](/C=C(/C(/C)=C/c1c(cc(cc2)C(O)=O)c2c(C)c(O)c1)\O)O	0	InChI=1S/C19H20O5/c1-10(17(21)7-11(2)20)6-14-9-18(22)12(3)15-5-4-13(19(23)24)8-16(14)15/h4-9,11,20-22H,1-3H3,(H,23,24)/t11-/m0/s1	0	HGRJARVCBKSRRV-NSHDSACASA-N	0	
3	0	flu`P@B@DENQQQSQHsIPlehwhpPTUUUCXUGJJ@@	Oc1c(N)c(O)cc2c1CC=C1[C@H]2CC[C@@H]([C@H]1O)O	InChI=1S/C14H17NO4/c15-12-11(17)5-9-6-3-4-10(16)13(18)7(6)1-2-8(9)14(12)19/h1,5-6,10,13,16-19H,2-4,15H2/t6-,10+,13+/m1/s1	HQDOXKMIAJWNOK-FZTXSHAMSA-N	Nc(c(O)cc([C@@H]1CC[C@@H]2O)c3CC=C1[C@@H]2O)c3O	0	InChI=1S/C14H17NO4/c15-12-11(17)5-9-6-3-4-10(16)13(18)7(6)1-2-8(9)14(12)19/h1,5-6,10,13,16-19H,2-4,15H2/t6-,10-,13+/m1/s1	0	HQDOXKMIAJWNOK-RMCLDHHASA-N	0	
1	2	fm{qp@FZjAG`ifoHihhdeEEDhj\eLuZZj`ibHZXaJHqUP	O=C(O)/C(=C(/N[C@@H](C/C=C\CC(=O)O)C)\CC(=O)O)/Cc1ncncc1O	InChI=1S/C17H21N3O7/c1-10(4-2-3-5-15(22)23)20-12(7-16(24)25)11(17(26)27)6-13-14(21)8-18-9-19-13/h2-3,8-10,20-21H,4-7H2,1H3,(H,22,23)(H,24,25)(H,26,27)/b3-2-,12-11+/t10-/m1/s1	NAGFQEQWPHUEOA-YUAMMUKJSA-N	C[C@H](C/C=C\CC(O)=O)N/C(/CC(O)=O)=C(\Cc1ncncc1O)/C(O)=O	0	InChI=1S/C17H21N3O7/c1-10(4-2-3-5-15(22)23)20-12(7-16(24)25)11(17(26)27)6-13-14(21)8-18-9-19-13/h2-3,8-10,20-21H,4-7H2,1H3,(H,22,23)(H,24,25)(H,26,27)/t10-/m1/s1	0	NAGFQEQWPHUEOA-SNVBAGLBSA-N	0	
0	0	eghTBH@OEkGHd`ICHhheEElilhUEDhjqqHYMll]@@AQMSPDPpD@@@	Fc1c2c(cc(c1)C(=O)NO)cccc2COC(=O)Cc1c2c([nH]c(c2)C)ccc1	InChI=1S/C23H19FN2O4/c1-13-8-18-14(4-3-7-20(18)25-13)11-21(27)30-12-16-6-2-5-15-9-17(23(28)26-29)10-19(24)22(15)16/h2-10,25,29H,11-12H2,1H3,(H,26,28)	GIJYIKOUDPLFMO-UHFFFAOYSA-N	Cc1cc2c(CC(OCc3c4c(F)cc(C(NO)=O)cc4ccc3)=O)cccc2[nH]1	0	InChI=1S/C23H19FN2O4/c1-13-8-18-14(4-3-7-20(18)25-13)11-21(27)30-12-16-6-2-5-15-9-17(23(28)26-29)10-19(24)22(15)16/h2-10,25,29H,11-12H2,1H3,(H,26,28)	1	GIJYIKOUDPLFMO-UHFFFAOYSA-N	1	
0	0	fikQP@D\@PuoYEDihddhcMDhcKQZmPPQM@PU@@@	O=C(NO)c1c(NC(=O)c2c(c(ccc2)CC)CC)cc(c(c1)O)O	InChI=1S/C18H20N2O5/c1-3-10-6-5-7-12(11(10)4-2)17(23)19-14-9-16(22)15(21)8-13(14)18(24)20-25/h5-9,21-22,25H,3-4H2,1-2H3,(H,19,23)(H,20,24)	RVSHOYJOOWQQNM-UHFFFAOYSA-N	CCc1cccc(C(Nc(cc(c(O)c2)O)c2C(NO)=O)=O)c1CC	0	InChI=1S/C18H20N2O5/c1-3-10-6-5-7-12(11(10)4-2)17(23)19-14-9-16(22)15(21)8-13(14)18(24)20-25/h5-9,21-22,25H,3-4H2,1-2H3,(H,19,23)(H,20,24)	1	RVSHOYJOOWQQNM-UHFFFAOYSA-N	1	
1	0	fduQ@@DTAdTRbbRQfRYrRcVCFfhJ@jiFCH@	OC1=C2NC=C[C@@H]2c2c(N1)ccc1c2CC=CC1	InChI=1S/C15H14N2O/c18-15-14-11(7-8-16-14)13-10-4-2-1-3-9(10)5-6-12(13)17-15/h1-2,5-8,11,16-18H,3-4H2/t11-/m1/s1	VFIDGISTFQAINQ-LLVKDONJSA-N	OC1=C2NC=C[C@@H]2c(c(CC=CC2)c2cc2)c2N1	0	InChI=1S/C15H14N2O/c18-15-14-11(7-8-16-14)13-10-4-2-1-3-9(10)5-6-12(13)17-15/h1-2,5-8,11,16-18H,3-4H2/t11-/m0/s1	0	VFIDGISTFQAINQ-NSHDSACASA-N	0	
0	0	few`b@BabBHrJJJJIIQZZJpiLU{IZcgAA@T@p@@@@@@	Clc1c(c2c3c(c4c(nc3)cccc4)ccc2)ccc(c1CC)C(=O)O	InChI=1S/C22H16ClNO2/c1-2-13-18(22(25)26)11-10-17(21(13)23)15-8-5-7-14-16-6-3-4-9-20(16)24-12-19(14)15/h3-12H,2H2,1H3,(H,25,26)	QCYSRXKHIGXEIG-UHFFFAOYSA-N	CCc(c(Cl)c(cc1)-c2cccc3c(cccc4)c4ncc23)c1C(O)=O	0	InChI=1S/C22H16ClNO2/c1-2-13-18(22(25)26)11-10-17(21(13)23)15-8-5-7-14-16-6-3-4-9-20(16)24-12-19(14)15/h3-12H,2H2,1H3,(H,25,26)	1	QCYSRXKHIGXEIG-UHFFFAOYSA-N	1	
0	0	e`TXF@@F`DMEcgdfyeuuYVwf[aILbkof`HJj`@jBH`@@@	O=C(O)c1c(cc(c(c1)CCCCc1cc(c(cc1)N)Cc1c(O)c(O)ccc1O)O)C	InChI=1S/C25H27NO6/c1-14-10-23(29)16(12-18(14)25(31)32)5-3-2-4-15-6-7-20(26)17(11-15)13-19-21(27)8-9-22(28)24(19)30/h6-12,27-30H,2-5,13,26H2,1H3,(H,31,32)	QVYFQTOGCJGZPC-UHFFFAOYSA-N	Cc(cc(c(CCCCc(cc1)cc(Cc(c(O)ccc2O)c2O)c1N)c1)O)c1C(O)=O	0	InChI=1S/C25H27NO6/c1-14-10-23(29)16(12-18(14)25(31)32)5-3-2-4-15-6-7-20(26)17(11-15)13-19-21(27)8-9-22(28)24(19)30/h6-12,27-30H,2-5,13,26H2,1H3,(H,31,32)	1	QVYFQTOGCJGZPC-UHFFFAOYSA-N	1	
1	0	feg`R@DbdzHHcHhhhhdh]CELehqVZ}GAALUPP@A@Px`@	Clc1c(C(=O)O)cc(c(c1[C@H](c1c(O)ncc2c1cccc2C)C)C)O	InChI=1S/C20H18ClNO4/c1-9-5-4-6-12-14(9)8-22-19(24)17(12)11(3)16-10(2)15(23)7-13(18(16)21)20(25)26/h4-8,11,23H,1-3H3,(H,22,24)(H,25,26)/t11-/m1/s1	WZOAVEVYGXVKQI-LLVKDONJSA-N	C[C@H](c1c(C)c(O)cc(C(O)=O)c1Cl)c(c1cccc(C)c1cn1)c1O	0	InChI=1S/C20H18ClNO4/c1-9-5-4-6-12-14(9)8-22-19(24)17(12)11(3)16-10(2)15(23)7-13(18(16)21)20(25)26/h4-8,11,23H,1-3H3,(H,22,24)(H,25,26)/t11-/m1/s1	1	WZOAVEVYGXVKQI-LLVKDONJSA-N	1	
0	1	fcoAP@@\dZ^QQQJJKPpiQIYKIUhi[uhFHh@@`Jd@DJP	O=C(c1c(O)c(O)ccc1O)/C=C/c1cc2c(c(c1)C)cc(c(c2)C)OC=C	InChI=1S/C23H20O5/c1-4-28-21-12-17-13(2)9-15(11-16(17)10-14(21)3)5-6-18(24)22-19(25)7-8-20(26)23(22)27/h4-12,25-27H,1H2,2-3H3/b6-5+	LRXOMRQBVSRCOM-AATRIKPKSA-N	Cc(c1c2)cc(/C=C/C(c(c(O)ccc3O)c3O)=O)cc1cc(C)c2OC=C	0	InChI=1S/C23H20O5/c1-4-28-21-12-17-13(2)9-15(11-16(17)10-14(21)3)5-6-18(24)22-19(25)7-8-20(26)23(22)27/h4-12,25-27H,1H2,2-3H3	0	LRXOMRQBVSRCOM-UHFFFAOYSA-N	0	
1	0	fasq`@JYjA@\bbRRTTTRb\rrRuZuUUAUAEPpx`@	O=C(OCCc1c(O)c2[nH]nc(c2cc1)C)CN[C@H](C(C)C)CC	InChI=1S/C18H27N3O3/c1-5-15(11(2)3)19-10-16(22)24-9-8-13-6-7-14-12(4)20-21-17(14)18(13)23/h6-7,11,15,19,23H,5,8-10H2,1-4H3,(H,20,21)/t15-/m0/s1	SVMHGYLSINFKIE-HNNXBMFYSA-N	CC[C@@H](C(C)C)NCC(OCCc(ccc1c2[nH]nc1C)c2O)=O	0	InChI=1S/C18H27N3O3/c1-5-15(11(2)3)19-10-16(22)24-9-8-13-6-7-14-12(4)20-21-17(14)18(13)23/h6-7,11,15,19,23H,5,8-10H2,1-4H3,(H,20,21)/t15-/m0/s1	1	SVMHGYLSINFKIE-HNNXBMFYSA-N	1	
1	1	fmw`P@D`QGNQSIQQQQEZKISIJLxLumL@DAEU@@ACtab@	O=C(O)/C=C/c1c2c(c(cc1C)[C@@H](O)Nc1ccccc1)cc(cc2)OC	InChI=1S/C22H21NO4/c1-14-12-20(22(26)23-15-6-4-3-5-7-15)19-13-16(27-2)8-9-18(19)17(14)10-11-21(24)25/h3-13,22-23,26H,1-2H3,(H,24,25)/b11-10+/t22-/m1/s1	YHYMTNWUBWLQDU-NELJVSICSA-N	Cc(cc([C@H](Nc1ccccc1)O)c1c2)c(/C=C/C(O)=O)c1ccc2OC	0	InChI=1S/C22H21NO4/c1-14-12-20(22(26)23-15-6-4-3-5-7-15)19-13-16(27-2)8-9-18(19)17(14)10-11-21(24)25/h3-13,22-23,26H,1-2H3,(H,24,25)/t22-/m1/s1	0	YHYMTNWUBWLQDU-JOCHJYFZSA-N	0	
0	0	e`XTA@@LI@DHlmcgolbbRbTRRtTtTvRTufcePsUAPT@tEEML@@@	O=C(Oc1c(NC(=O)CC(=O)O)cccc1)NCCc1c(O)ccc(c1CC)CC(=O)O	InChI=1S/C22H24N2O8/c1-2-14-13(11-20(27)28)7-8-17(25)15(14)9-10-23-22(31)32-18-6-4-3-5-16(18)24-19(26)12-21(29)30/h3-8,25H,2,9-12H2,1H3,(H,23,31)(H,24,26)(H,27,28)(H,29,30)	LZUYGSJOSQAJLP-UHFFFAOYSA-N	CCc1c(CC(O)=O)ccc(O)c1CCNC(Oc(cccc1)c1NC(CC(O)=O)=O)=O	0	InChI=1S/C22H24N2O8/c1-2-14-13(11-20(27)28)7-8-17(25)15(14)9-10-23-22(31)32-18-6-4-3-5-16(18)24-19(26)12-21(29)30/h3-8,25H,2,9-12H2,1H3,(H,23,31)(H,24,26)(H,27,28)(H,29,30)	1	LZUYGSJOSQAJLP-UHFFFAOYSA-N	1	
1	0	fj}@@@LdbbTRravdQYKbcNBHhifjhZFH@	c12c(cccc1)CC=C1[C@H]2C(=CC=C1)CC(CCC)(C)C	InChI=1S/C21H26/c1-4-14-21(2,3)15-18-10-7-9-17-13-12-16-8-5-6-11-19(16)20(17)18/h5-11,13,20H,4,12,14-15H2,1-3H3/t20-/m0/s1	KVFKXZZTIFPQSO-FQEVSTJZSA-N	CCCC(C)(C)CC([C@@H]12)=CC=CC2=CCc2c1cccc2	0	InChI=1S/C21H26/c1-4-14-21(2,3)15-18-10-7-9-17-13-12-16-8-5-6-11-19(16)20(17)18/h5-11,13,20H,4,12,14-15H2,1-3H3/t20-/m0/s1	1	KVFKXZZTIFPQSO-FQEVSTJZSA-N	1	
0	0	ffc@`@@VrQQJIJIIQsIBtXIZtDA@U@@@@@@	O(c1c2c(c(c3ccccc3)ccc2)cc(c1)O)CCCC	InChI=1S/C20H20O2/c1-2-3-12-22-20-14-16(21)13-19-17(10-7-11-18(19)20)15-8-5-4-6-9-15/h4-11,13-14,21H,2-3,12H2,1H3	PHVFWJCBWZHVSA-UHFFFAOYSA-N	CCCCOc(c1ccc2)cc(O)cc1c2-c1ccccc1	0	InChI=1S/C20H20O2/c1-2-3-12-22-20-14-16(21)13-19-17(10-7-11-18(19)20)15-8-5-4-6-9-15/h4-11,13-14,21H,2-3,12H2,1H3	1	PHVFWJCBWZHVSA-UHFFFAOYSA-N	1	
