obstereo	obEZ	obSMILES	obInChi	obInChiKey
2	0	FC(F)([C@H]1c2c(c(c3nc(oc3)CC)cc(c2)C(=O)OCC)[C@H]2C(=C1)CCCC2)CCC	InChI=1S/C26H31F2NO3/c1-4-11-26(27,28)21-14-16-9-7-8-10-18(16)24-19(21)12-17(25(30)31-6-3)13-20(24)22-15-32-23(5-2)29-22/h12-15,18,21H,4-11H2,1-3H3/t18-,21-/m1/s1	AZDZUYMEEJHNQV-WIYYLYMNSA-N
3	0	O=C(OC[C@H]1c2c(O)cccc2CCC1)c1nc(O)c2c(c1)[C@H](C#N)C=C[C@H]2O	InChI=1S/C22H20N2O5/c23-10-13-7-8-18(26)20-15(13)9-16(24-21(20)27)22(28)29-11-14-5-1-3-12-4-2-6-17(25)19(12)14/h2,4,6-9,13-14,18,25-26H,1,3,5,11H2,(H,24,27)/t13-,14-,18+/m0/s1	IXDIJXOFUQFMOE-SUNYJGFJSA-N
1	0	O=C(O)[C@H](c1cc2c(c(c1)CC(=O)O)cccc2)C=O	InChI=1S/C15H12O5/c16-8-13(15(19)20)10-5-9-3-1-2-4-12(9)11(6-10)7-14(17)18/h1-6,8,13H,7H2,(H,17,18)(H,19,20)/t13-/m0/s1	JFOZQSVGXYWCHM-ZDUSSCGKSA-N
3	0	o1c2c(nc1)c1c3c(c2)[C@H](O)c2c([C@H]3C(=C[C@@H]1O)NC)cc1c(c2)cc([nH]1)O	InChI=1S/C21H17N3O4/c1-22-13-6-14(25)19-18-11(5-15-20(19)23-7-28-15)21(27)10-2-8-3-16(26)24-12(8)4-9(10)17(13)18/h2-7,14,17,21-22,24-27H,1H3/t14-,17-,21+/m0/s1	IYRAYEJTYDDQMQ-XXHMAFKTSA-N
1	0	O=C(NC(=O)[C@H](O)CCc1c(OC)cccc1)NC(=O)CCCCC(=O)O	InChI=1S/C18H24N2O7/c1-27-14-7-3-2-6-12(14)10-11-13(21)17(25)20-18(26)19-15(22)8-4-5-9-16(23)24/h2-3,6-7,13,21H,4-5,8-11H2,1H3,(H,23,24)(H2,19,20,22,25,26)/t13-/m1/s1	SUERVYOPGPTYNM-CYBMUJFWSA-N
0	0	O(c1c2c(c(c(cc2)C)CC)cc2c1cccc2C)CCC	InChI=1S/C21H24O/c1-5-12-22-21-17-9-7-8-14(3)19(17)13-20-16(6-2)15(4)10-11-18(20)21/h7-11,13H,5-6,12H2,1-4H3	UAFMYCAUKXWTRN-UHFFFAOYSA-N
1	0	Fc1c(C#N)c(O)cc(c1[C@@H](C(=O)OC)C(=O)O)C(F)(F)CCCC	InChI=1S/C16H16F3NO5/c1-3-4-5-16(18,19)9-6-10(21)8(7-20)13(17)11(9)12(14(22)23)15(24)25-2/h6,12,21H,3-5H2,1-2H3,(H,22,23)/t12-/m1/s1	MGIXABQTXBOMKK-GFCCVEGCSA-N
2	0	O([C@H](c1c(cc(cc1)c1c(O)c([nH]c1)O)CC)C[C@H](c1ccccc1)CCOC)C	InChI=1S/C25H31NO4/c1-4-17-14-20(22-16-26-25(28)24(22)27)10-11-21(17)23(30-3)15-19(12-13-29-2)18-8-6-5-7-9-18/h5-11,14,16,19,23,26-28H,4,12-13,15H2,1-3H3/t19-,23+/m1/s1	YHHIHKSLZRLIDP-XXBNENTESA-N
0	1	FC(F)(C(=O)O)CCC(=O)Nc1c(C#N)c(O)c(cc1O)CCN/C=C(/C(=O)N)\C	InChI=1S/C18H20F2N4O6/c1-9(16(22)28)8-23-5-3-10-6-12(25)14(11(7-21)15(10)27)24-13(26)2-4-18(19,20)17(29)30/h6,8,23,25,27H,2-5H2,1H3,(H2,22,28)(H,24,26)(H,29,30)/b9-8+	RNPBSTYJFCJHEL-CMDGGOBGSA-N
1	0	N#C[C@H]1c2c(c([nH]c2)CNc2cn(c(c2)NC)CC(C)C)CC=C1	InChI=1S/C19H25N5/c1-13(2)11-24-12-15(7-19(24)21-3)22-10-18-16-6-4-5-14(8-20)17(16)9-23-18/h4-5,7,9,12-14,21-23H,6,10-11H2,1-3H3/t14-/m0/s1	GMGVZAKAMNAPPE-AWEZNQCLSA-N
0	1	Clc1c(NC(=O)O/C(=N/CC(=O)O)/O)c2[nH]c3c(c2cc1)cccc3O	InChI=1S/C16H12ClN3O6/c17-9-5-4-8-7-2-1-3-10(21)12(7)19-13(8)14(9)20-16(25)26-15(24)18-6-11(22)23/h1-5,19,21H,6H2,(H,18,24)(H,20,25)(H,22,23)	HSKFEMZAXHTIOH-UHFFFAOYSA-N
1	0	S(=O)(=O)(O)[C@H](c1c(Oc2c(O)cc(cc2)N)c(OC)ccc1)C(=O)OC(=O)C	InChI=1S/C17H17NO9S/c1-9(19)26-17(21)16(28(22,23)24)11-4-3-5-14(25-2)15(11)27-13-7-6-10(18)8-12(13)20/h3-8,16,20H,18H2,1-2H3,(H,22,23,24)/t16-/m1/s1	PQIJQEMRLWBSRA-MRXNPFEDSA-N
1	2	Clc1c(NC(=O)OC(=O)/C(=C/C/C=C\C=C)/[C@@H](Cl)c2ccccc2)c(F)c(cc1)C	InChI=1S/C23H20Cl2FNO3/c1-3-4-5-9-12-17(19(25)16-10-7-6-8-11-16)22(28)30-23(29)27-21-18(24)14-13-15(2)20(21)26/h3-8,10-14,19H,1,9H2,2H3,(H,27,29)/b5-4-,17-12+/t19-/m0/s1	HBIROQXIMOXELY-ORXHZNFNSA-N
1	0	S(=O)(=O)(CC#N)Cc1c2c(c(O)c(cc2C)[C@H]2CC=CCC2)cc(c1CC(=O)O)F	InChI=1S/C22H22FNO5S/c1-13-9-15(14-5-3-2-4-6-14)22(27)17-10-19(23)16(11-20(25)26)18(21(13)17)12-30(28,29)8-7-24/h2-3,9-10,14,27H,4-6,8,11-12H2,1H3,(H,25,26)/t14-/m0/s1	CRRGVFPYTYFIPW-AWEZNQCLSA-N
0	0	Clc1c2c(c(c3c(c2)cc2c(c3OC)cc(cc2O)O)CCC(=O)NC)cc(c1C)O	InChI=1S/C24H22ClNO5/c1-11-19(28)10-15-14(4-5-21(30)26-2)22-12(7-17(15)23(11)25)6-16-18(24(22)31-3)8-13(27)9-20(16)29/h6-10,27-29H,4-5H2,1-3H3,(H,26,30)	IQVHCJAHDCMWCC-UHFFFAOYSA-N
0	0	O=C(O)c1c(c2cc3c(cc2)cc(cc3)C=C)cc(cc1)C(O)(C)C	InChI=1S/C22H20O3/c1-4-14-5-6-16-12-17(8-7-15(16)11-14)20-13-18(22(2,3)25)9-10-19(20)21(23)24/h4-13,25H,1H2,2-3H3,(H,23,24)	YCJFHFCXYBJDEB-UHFFFAOYSA-N
2	1	S(=O)(=O)(c1cc2c(cc1)[C@@H](O[C@H](CCCC(=O)O)CC)C=CC2)/C=C/C(C(=O)C(=C)C)(C)C	InChI=1S/C26H34O6S/c1-6-20(10-8-12-24(27)28)32-23-11-7-9-19-17-21(13-14-22(19)23)33(30,31)16-15-26(4,5)25(29)18(2)3/h7,11,13-17,20,23H,2,6,8-10,12H2,1,3-5H3,(H,27,28)/b16-15+/t20-,23-/m0/s1	BIUDLGQORGDPTE-HPPOEYGESA-N
0	0	Oc1c(c2c3c(c(cc2)C)cccc3)cc(cc1CNC)C	InChI=1S/C20H21NO/c1-13-10-15(12-21-3)20(22)19(11-13)18-9-8-14(2)16-6-4-5-7-17(16)18/h4-11,21-22H,12H2,1-3H3	AGPQRHZCWOGZOB-UHFFFAOYSA-N
1	0	Clc1c(O)cc(cc1)c1c2c3c(cc1)c(OC)ccc3C=C[C@H]2OC(=O)c1ccccc1	InChI=1S/C27H19ClO4/c1-31-23-13-8-16-9-14-24(32-27(30)17-5-3-2-4-6-17)26-19(10-11-20(23)25(16)26)18-7-12-21(28)22(29)15-18/h2-15,24,29H,1H3/t24-/m1/s1	SIFLOJBHUCXMMU-XMMPIXPASA-N
2	0	FC(F)c1c2c(c(nc1CC(=O)O)C(=O)O)CC=C[C@@H]2C[C@@H](O)CC(=O)O	InChI=1S/C17H17F2NO7/c18-16(19)14-10(6-12(24)25)20-15(17(26)27)9-3-1-2-7(13(9)14)4-8(21)5-11(22)23/h1-2,7-8,16,21H,3-6H2,(H,22,23)(H,24,25)(H,26,27)/t7-,8-/m1/s1	GRVXJQHXZULZPJ-HTQZYQBOSA-N
0	1	F/C(=C/c1c(NC(=O)CC(=O)NC(=O)C)cccc1)/C(=O)OC=O	InChI=1S/C15H13FN2O6/c1-9(20)17-13(21)7-14(22)18-12-5-3-2-4-10(12)6-11(16)15(23)24-8-19/h2-6,8H,7H2,1H3,(H,18,22)(H,17,20,21)/b11-6+	OGMWGKBXVGEGOW-IZZDOVSWSA-N
0	1	Clc1c(c2c(OC)cccc2cc1C#N)/C(=N/C=C)/NC	InChI=1S/C16H14ClN3O/c1-4-20-16(19-2)14-13-10(6-5-7-12(13)21-3)8-11(9-18)15(14)17/h4-8H,1H2,2-3H3,(H,19,20)	VALHECOPYKKHRO-UHFFFAOYSA-N
0	0	O=C(O)c1c2c(c(cc1)C)ccc(c2)CC(=O)OC(=O)CCCCCC(O)(C)C	InChI=1S/C23H28O6/c1-15-8-10-18(22(26)27)19-13-16(9-11-17(15)19)14-21(25)29-20(24)7-5-4-6-12-23(2,3)28/h8-11,13,28H,4-7,12,14H2,1-3H3,(H,26,27)	AZXZXDACFKBLIH-UHFFFAOYSA-N
1	0	O=C(O)[C@@H](N)C(=O)NC(=O)COC(=O)CC(=O)Nc1c(O)c(O)c(cc1O)C=C	InChI=1S/C16H17N3O10/c1-2-6-3-7(20)12(14(25)13(6)24)18-8(21)4-10(23)29-5-9(22)19-15(26)11(17)16(27)28/h2-3,11,20,24-25H,1,4-5,17H2,(H,18,21)(H,27,28)(H,19,22,26)/t11-/m0/s1	OFBXCBDVEGCTIW-NSHDSACASA-N
1	0	O=C(O)CCCOC1=CCc2c([C@@H]1C)nc([nH]2)N	InChI=1S/C12H17N3O3/c1-7-9(18-6-2-3-10(16)17)5-4-8-11(7)15-12(13)14-8/h5,7H,2-4,6H2,1H3,(H,16,17)(H3,13,14,15)/t7-/m1/s1	XHKDLKKNAZAKFG-SSDOTTSWSA-N
2	0	O=C(O)[C@@H](c1c([nH]cc1C)[C@H](CCCC(=O)O)C)c1c[nH]c(c1)C#N	InChI=1S/C18H21N3O4/c1-10(4-3-5-14(22)23)17-15(11(2)8-21-17)16(18(24)25)12-6-13(7-19)20-9-12/h6,8-10,16,20-21H,3-5H2,1-2H3,(H,22,23)(H,24,25)/t10-,16+/m0/s1	KEDIBZCSASMHBL-MGPLVRAMSA-N
5	0	O=C(OC)NCC[C@H]1[C@H](C[C@H]2[C@H](C1)[C@H](OCC)Cc1c2c(O)nc2c1cncc2O)CCC	InChI=1S/C25H35N3O5/c1-4-6-14-10-17-16(9-15(14)7-8-27-25(31)32-3)21(33-5-2)11-18-19-12-26-13-20(29)23(19)28-24(30)22(17)18/h12-17,21,29H,4-11H2,1-3H3,(H,27,31)(H,28,30)/t14-,15+,16-,17-,21+/m0/s1	NRMPLBFEYMZFEI-JXVINKLPSA-N
2	0	O=C(OC(=O)C)NC(=O)c1cc(ccc1)[C@@H]([C@](O)(CCCCC)CCC)CO	InChI=1S/C21H31NO6/c1-4-6-7-12-21(27,11-5-2)18(14-23)16-9-8-10-17(13-16)19(25)22-20(26)28-15(3)24/h8-10,13,18,23,27H,4-7,11-12,14H2,1-3H3,(H,22,25,26)/t18-,21+/m0/s1	SGQKXSQSOOAROZ-GHTZIAJQSA-N
3	1	O=C(O)[C@H](O)c1cc(c(cc1)N)[C@H](C(=O)O)/C=C/CC[C@H](CCC)C	InChI=1S/C19H27NO5/c1-3-6-12(2)7-4-5-8-14(18(22)23)15-11-13(9-10-16(15)20)17(21)19(24)25/h5,8-12,14,17,21H,3-4,6-7,20H2,1-2H3,(H,22,23)(H,24,25)/b8-5+/t12-,14+,17+/m0/s1	CRRSVIKKVVRCJC-UABDRMKMSA-N
1	0	O=C(NC(=O)C(=C)Cc1[nH]c(c(c1C)CC(=O)O)O)NC(=O)[C@H](N)C(=O)O	InChI=1S/C15H18N4O8/c1-5(3-8-6(2)7(4-9(20)21)12(23)17-8)11(22)18-15(27)19-13(24)10(16)14(25)26/h10,17,23H,1,3-4,16H2,2H3,(H,20,21)(H,25,26)(H2,18,19,22,24,27)/t10-/m0/s1	KMCCZBUKQRHRLO-JTQLQIEISA-N
0	2	O=C(O)/C(=C(\OCCCC)/c1cc(ccc1)C)/C=C/C(=O)O	InChI=1S/C17H20O5/c1-3-4-10-22-16(13-7-5-6-12(2)11-13)14(17(20)21)8-9-15(18)19/h5-9,11H,3-4,10H2,1-2H3,(H,18,19)(H,20,21)/b9-8+,16-14-	JZLKYLAYWBYEFG-MSHUHBKYSA-N
1	0	O=C(O)[C@H](c1c(c(cc(c1C)C)CCOC)CC)c1cc2c(cc1)[nH]cc2CCC(=O)OCCC	InChI=1S/C29H37NO5/c1-6-13-35-26(31)11-9-22-17-30-25-10-8-21(16-24(22)25)28(29(32)33)27-19(4)18(3)15-20(12-14-34-5)23(27)7-2/h8,10,15-17,28,30H,6-7,9,11-14H2,1-5H3,(H,32,33)/t28-/m0/s1	QAWBYXLTKYFFLS-NDEPHWFRSA-N
0	1	Brc1ccc(cc1)C/C(=C(/OC)\c1c(c(O)cc(c1)O)C(=O)O)/C	InChI=1S/C18H17BrO5/c1-10(7-11-3-5-12(19)6-4-11)17(24-2)14-8-13(20)9-15(21)16(14)18(22)23/h3-6,8-9,20-21H,7H2,1-2H3,(H,22,23)/b17-10+	BZNRBUSAPSSTQI-LICLKQGHSA-N
4	0	Oc1c2c(ccc1CC)C[C@@H](C1=C[C@H](c3c([C@@H]21)c1c(cc3)CC=C[C@H]1O)O)C	InChI=1S/C25H26O3/c1-3-14-7-8-16-11-13(2)18-12-20(27)17-10-9-15-5-4-6-19(26)21(15)23(17)24(18)22(16)25(14)28/h4,6-10,12-13,19-20,24,26-28H,3,5,11H2,1-2H3/t13-,19+,20+,24+/m0/s1	KHENQRHKBFTLEK-HFRKXTCESA-N
2	0	O=C(O)CCOCC1=CC2=C[C@@H](c3c([C@H]2C=C1OC)cccc3O)C	InChI=1S/C20H22O5/c1-12-8-13-9-14(11-25-7-6-19(22)23)18(24-2)10-16(13)15-4-3-5-17(21)20(12)15/h3-5,8-10,12,16,21H,6-7,11H2,1-2H3,(H,22,23)/t12-,16-/m0/s1	HIXMWEAKPLOVLU-LRDDRELGSA-N
0	0	O=C1C(=CCC=C1)C(=O)c1c2c(OC)cc(cc2ccc1C=O)CNC(=O)CCCCCC	InChI=1S/C27H29NO5/c1-3-4-5-6-11-24(31)28-16-18-14-19-12-13-20(17-29)26(25(19)23(15-18)33-2)27(32)21-9-7-8-10-22(21)30/h8-10,12-15,17H,3-7,11,16H2,1-2H3,(H,28,31)	AAQYHXIVANWJHR-UHFFFAOYSA-N
1	0	O=C(O)N(c1cc(C(=O)C2=C(O)Cc3c([C@@H]2C=O)cccc3)ccc1)C(C)(C)C	InChI=1S/C23H23NO5/c1-23(2,3)24(22(28)29)16-9-6-8-15(11-16)21(27)20-18(13-25)17-10-5-4-7-14(17)12-19(20)26/h4-11,13,18,26H,12H2,1-3H3,(H,28,29)/t18-/m0/s1	RDWRDCYPDUXOEV-SFHVURJKSA-N
2	0	O=C(O)CC(=O)NC[C@H]1c2c(ccc(c2CC=C1)C)[C@H](OCCCC(C)C)CC(=O)N	InChI=1S/C24H34N2O5/c1-15(2)6-5-11-31-20(12-21(25)27)19-10-9-16(3)18-8-4-7-17(24(18)19)14-26-22(28)13-23(29)30/h4,7,9-10,15,17,20H,5-6,8,11-14H2,1-3H3,(H2,25,27)(H,26,28)(H,29,30)/t17-,20+/m0/s1	MDETUTQGHKOECA-FXAWDEMLSA-N
2	0	O([C@@H]1c2nc(nc(c2[C@H](CC1)c1ccccc1)C)N)C	InChI=1S/C16H19N3O/c1-10-14-12(11-6-4-3-5-7-11)8-9-13(20-2)15(14)19-16(17)18-10/h3-7,12-13H,8-9H2,1-2H3,(H2,17,18,19)/t12-,13+/m1/s1	SCOBETMYGIECAQ-OLZOCXBDSA-N
2	0	Oc1c2c3c(ccc2)[C@@H](N[C@@H](O)C)CCc3cc1CC1CCCCC1	InChI=1S/C22H29NO2/c1-14(24)23-20-11-10-16-13-17(12-15-6-3-2-4-7-15)22(25)19-9-5-8-18(20)21(16)19/h5,8-9,13-15,20,23-25H,2-4,6-7,10-12H2,1H3/t14-,20-/m0/s1	IBYQAJOJBWHIPB-XOBRGWDASA-N
1	0	Fc1c(O)c(cc(c1)C(=O)O)CN(c1c2c(cc(c1C)CC#N)[C@H](O)C=CC2)C	InChI=1S/C22H21FN2O4/c1-12-13(6-7-24)9-17-16(4-3-5-19(17)26)20(12)25(2)11-15-8-14(22(28)29)10-18(23)21(15)27/h3,5,8-10,19,26-27H,4,6,11H2,1-2H3,(H,28,29)/t19-/m1/s1	NNXGQIQVLKRJAT-LJQANCHMSA-N
0	1	O=C(O)c1c(c(O)c2c(c1)oc1c2cccc1)/C=C/Cc1ccccc1	InChI=1S/C22H16O4/c23-21-15(11-6-9-14-7-2-1-3-8-14)17(22(24)25)13-19-20(21)16-10-4-5-12-18(16)26-19/h1-8,10-13,23H,9H2,(H,24,25)/b11-6+	QMQRGCHURMVGKK-IZZDOVSWSA-N
0	1	O=C(N/C(=N\C(=O)CC(=O)CC(=O)O)/O)c1ccccc1	InChI=1S/C13H12N2O6/c16-9(7-11(18)19)6-10(17)14-13(21)15-12(20)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,18,19)(H2,14,15,17,20,21)	YRPUZTQJRACBHJ-UHFFFAOYSA-N
1	0	O=C1C(=CC(=O)C(=C1)CCC(=O)O)C(=O)NC1=CC(=O)C=C[C@H]1O	InChI=1S/C16H13NO7/c18-9-2-3-12(19)11(6-9)17-16(24)10-7-13(20)8(5-14(10)21)1-4-15(22)23/h2-3,5-7,12,19H,1,4H2,(H,17,24)(H,22,23)/t12-/m1/s1	XVQHUBAOOSRBHC-GFCCVEGCSA-N
4	0	[P@@H](=O)(O[C@@H]1C[C@H](c2cc(c(c(c2)CC(=O)O)O)C(=O)O)[C@@H](CC1)C(=O)O)CCCCC	InChI=1S/C21H29O9P/c1-2-3-4-7-31(29)30-14-5-6-15(20(25)26)16(11-14)12-8-13(10-18(22)23)19(24)17(9-12)21(27)28/h8-9,14-16,24,31H,2-7,10-11H2,1H3,(H,22,23)(H,25,26)(H,27,28)/t14-,15+,16+/m0/s1	KFZQFGNOMMPCKA-ARFHVFGLSA-N
0	1	O=C(O)c1c2c(cc(c1)C/C=C/c1c(cccc1)C(C)(C)C)ccc(c2)O	InChI=1S/C24H24O3/c1-24(2,3)22-10-5-4-8-17(22)9-6-7-16-13-18-11-12-19(25)15-20(18)21(14-16)23(26)27/h4-6,8-15,25H,7H2,1-3H3,(H,26,27)/b9-6+	HKJOQSUFEMTJTF-RMKNXTFCSA-N
3	0	O([C@H]1c2c(O)cc3c(c2CC=C1)[C@@H](C=C1[C@@H]3C(=CC=C1)C)C)C	InChI=1S/C21H22O2/c1-12-6-4-7-14-10-13(2)20-15-8-5-9-18(23-3)21(15)17(22)11-16(20)19(12)14/h4-7,9-11,13,18-19,22H,8H2,1-3H3/t13-,18-,19+/m1/s1	DLNGMNNWACRROY-ZNOIYHFQSA-N
1	0	O=C(O)[C@@H](O)COc1c(c(O)c(cc1)CC(=O)O)c1c(O)c(ccc1)C	InChI=1S/C18H18O8/c1-9-3-2-4-11(16(9)22)15-13(26-8-12(19)18(24)25)6-5-10(17(15)23)7-14(20)21/h2-6,12,19,22-23H,7-8H2,1H3,(H,20,21)(H,24,25)/t12-/m0/s1	CRGMMKQJHVLYLA-LBPRGKRZSA-N
0	1	O=C(C=O)Cc1c(O)ccc(c1)c1c(cc(cc1)C(C)C)/C=C\C(=C)C	InChI=1S/C23H24O3/c1-15(2)5-6-18-11-17(16(3)4)7-9-22(18)19-8-10-23(26)20(12-19)13-21(25)14-24/h5-12,14,16,26H,1,13H2,2-4H3/b6-5-	NBOOQZQZODDIJY-WAYWQWQTSA-N
1	0	O=C(OC(=O)C)Cc1cc2c(cc1)[C@@H](CC=C2)CCC	InChI=1S/C17H20O3/c1-3-5-14-6-4-7-15-10-13(8-9-16(14)15)11-17(19)20-12(2)18/h4,7-10,14H,3,5-6,11H2,1-2H3/t14-/m1/s1	RMQNEJFJDOMSMP-CQSZACIVSA-N
1	0	F[C@@H](c1c(c(cc(c1)O)CC(=O)CC(=O)O)CC(C)(C)C)c1cc2[nH]c(nc2cc1)C	InChI=1S/C24H27FN2O4/c1-13-26-20-6-5-14(9-21(20)27-13)23(25)18-10-16(28)7-15(8-17(29)11-22(30)31)19(18)12-24(2,3)4/h5-7,9-10,23,28H,8,11-12H2,1-4H3,(H,26,27)(H,30,31)/t23-/m1/s1	WHRAXBGVBLXHGW-HSZRJFAPSA-N
0	0	O=C1c2c(O)cccc2C(=O)C(=C1c1c(O)[nH]cc1c1c2c(OC)cccc2ccc1O)OC	InChI=1S/C26H19NO7/c1-33-17-8-3-5-12-9-10-16(29)19(18(12)17)14-11-27-26(32)21(14)22-24(31)20-13(6-4-7-15(20)28)23(30)25(22)34-2/h3-11,27-29,32H,1-2H3	IPJJKVDBSVBJLS-UHFFFAOYSA-N
0	0	Clc1c(OC(=O)Nc2cc(C(=O)O)ccc2)c(c(cc1O)Oc1ccc(cc1)CC(=O)O)C(=O)O	InChI=1S/C23H16ClNO10/c24-19-15(26)10-16(34-14-6-4-11(5-7-14)8-17(27)28)18(22(31)32)20(19)35-23(33)25-13-3-1-2-12(9-13)21(29)30/h1-7,9-10,26H,8H2,(H,25,33)(H,27,28)(H,29,30)(H,31,32)	ADSMEGARPUPPFX-UHFFFAOYSA-N
1	0	O=C(O)CC[C@@H](Nc1cc(ccc1)C)c1c(OC)cc2c(c1CO)c(O)c([nH]2)O	InChI=1S/C21H24N2O6/c1-11-4-3-5-12(8-11)22-14(6-7-17(25)26)18-13(10-24)19-15(9-16(18)29-2)23-21(28)20(19)27/h3-5,8-9,14,22-24,27-28H,6-7,10H2,1-2H3,(H,25,26)/t14-/m1/s1	PDNWQMYNAVCKKG-CQSZACIVSA-N
2	0	O=C(O)c1cc(O)c2c(c1)CC=C[C@H]2[C@H](O)C(=O)O	InChI=1S/C13H12O6/c14-9-5-7(12(16)17)4-6-2-1-3-8(10(6)9)11(15)13(18)19/h1,3-5,8,11,14-15H,2H2,(H,16,17)(H,18,19)/t8-,11+/m1/s1	KNQKMGUGEBELOZ-KCJUWKMLSA-N
0	0	Clc1cc(c2c(c1)cc(c(c2)C(=O)CC)C(=O)C)C(=O)O	InChI=1S/C16H13ClO4/c1-3-15(19)13-7-12-9(5-11(13)8(2)18)4-10(17)6-14(12)16(20)21/h4-7H,3H2,1-2H3,(H,20,21)	IQQRVNQCETVWFO-UHFFFAOYSA-N
2	0	O=C(OC(=O)[C@H](c1c(cccc1)CC)C)NC(=O)[C@@H](O)C(C)C	InChI=1S/C17H23NO5/c1-5-12-8-6-7-9-13(12)11(4)16(21)23-17(22)18-15(20)14(19)10(2)3/h6-11,14,19H,5H2,1-4H3,(H,18,20,22)/t11-,14-/m0/s1	MDPGDEQJKNQPLZ-FZMZJTMJSA-N
0	0	O=C(O)CC(=O)c1c2c(O)cc3c(c2[nH]c1)c(O)ccc3C	InChI=1S/C16H13NO5/c1-7-2-3-10(18)14-8(7)4-12(20)15-9(6-17-16(14)15)11(19)5-13(21)22/h2-4,6,17-18,20H,5H2,1H3,(H,21,22)	PKCCFAWFXXGUBE-UHFFFAOYSA-N
1	0	Oc1c(c2nccc3c2c2c(c4c3CC(=CC4)C)CC[C@@H]2C#CC)cc(cc1)CC	InChI=1S/C28H27NO/c1-4-6-19-9-11-21-20-10-7-17(3)15-23(20)22-13-14-29-28(27(22)26(19)21)24-16-18(5-2)8-12-25(24)30/h7-8,12-14,16,19,30H,5,9-11,15H2,1-3H3/t19-/m0/s1	QFXXBZDHGLMDFR-IBGZPJMESA-N
0	0	ClC1=C(OC)Cc2c3c1cc(c(c3c(cc2)C)OCCCCC)C(=O)O	InChI=1S/C21H23ClO4/c1-4-5-6-9-26-20-15(21(23)24)11-14-18-13(8-7-12(2)17(18)20)10-16(25-3)19(14)22/h7-8,11H,4-6,9-10H2,1-3H3,(H,23,24)	QIWAKRXBLJVWAX-UHFFFAOYSA-N
2	1	O=C(O)c1c(cccc1)C[C@](O)(/C(=C/1\C[C@@H](O)CCC1)/OC)C(C)C	InChI=1S/C20H28O5/c1-13(2)20(24,12-15-7-4-5-10-17(15)19(22)23)18(25-3)14-8-6-9-16(21)11-14/h4-5,7,10,13,16,21,24H,6,8-9,11-12H2,1-3H3,(H,22,23)/b18-14+/t16-,20+/m0/s1	WQTDHDOMOFQUDN-WKMQTEFXSA-N
0	1	O=C(OC(=O)C)c1c2c(nccc2C(=O)/C(=C/C(=O)O)/C(=O)C(=O)OC)ccc1	InChI=1S/C19H13NO9/c1-9(21)29-18(26)11-4-3-5-13-15(11)10(6-7-20-13)16(24)12(8-14(22)23)17(25)19(27)28-2/h3-8H,1-2H3,(H,22,23)/b12-8-	OFDJRXBHIWUZGY-WQLSENKSSA-N
3	0	O=C(NC(=O)CC(=O)O)c1c(c2c(cc1C)c(ccc2[C@H](O)C(=O)NC(=O)[C@@H](O)C(=O)O)C)[C@H](O)C	InChI=1S/C23H24N2O11/c1-8-4-5-11(18(30)21(33)25-22(34)19(31)23(35)36)17-12(8)6-9(2)15(16(17)10(3)26)20(32)24-13(27)7-14(28)29/h4-6,10,18-19,26,30-31H,7H2,1-3H3,(H,28,29)(H,35,36)(H,24,27,32)(H,25,33,34)/t10-,18+,19-/m1/s1	RHQVEYNZSPNLLP-IRKUAANASA-N
0	2	O=C(O)c1cc(c2c(c1)occ2CC)/C=C\C=C\C(=O)OC(=O)COC	InChI=1S/C19H18O7/c1-3-12-10-25-15-9-14(19(22)23)8-13(18(12)15)6-4-5-7-16(20)26-17(21)11-24-2/h4-10H,3,11H2,1-2H3,(H,22,23)/b6-4-,7-5+	WXVFZMSCCVHJGG-XGXWUAJZSA-N
3	0	O=CN[C@@H]1C=C(OC)NC[C@@H]1[C@@H](O)c1c(O)cc(cc1C)COCCC(O)(C)C	InChI=1S/C21H32N2O6/c1-13-7-14(11-29-6-5-21(2,3)27)8-17(25)19(13)20(26)15-10-22-18(28-4)9-16(15)23-12-24/h7-9,12,15-16,20,22,25-27H,5-6,10-11H2,1-4H3,(H,23,24)/t15-,16+,20+/m0/s1	KRCWVLGBVPFBML-RZQQEMMASA-N
1	1	Clc1c2c(c(cc1)[C@@H](C(=O)O)C(=O)NCC(=O)O)cc(c(c2)C/C=C\C)C#N	InChI=1S/C20H17ClN2O5/c1-2-3-4-11-7-15-14(8-12(11)9-22)13(5-6-16(15)21)18(20(27)28)19(26)23-10-17(24)25/h2-3,5-8,18H,4,10H2,1H3,(H,23,26)(H,24,25)(H,27,28)/b3-2-/t18-/m1/s1	DKJBGATYVXHIAH-LHRDXKRPSA-N
1	0	Clc1cc2c(cc1)cc1c(c2CC[C@H](O)c2c(NCO)c(ccc2)C)[nH]cc1	InChI=1S/C23H23ClN2O2/c1-14-3-2-4-19(22(14)26-13-27)21(28)8-7-18-20-12-17(24)6-5-15(20)11-16-9-10-25-23(16)18/h2-6,9-12,21,25-28H,7-8,13H2,1H3/t21-/m0/s1	RAQCVYMPQABCFP-NRFANRHFSA-N
